Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of response to stimulus (GO:0048583)	4142	110	104.05	+	1.06	0.505	1.0	GO:0048583
ubiquitin-dependent protein catabolic process (GO:0006511)	565	15	14.19	+	1.06	0.785	1.0	GO:0006511
cardiac septum development (GO:0003279)	113	3	2.84	+	1.06	0.763	1.0	GO:0003279
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	151	4	3.79	+	1.05	0.793	1.0	GO:2000045
monocarboxylic acid transport (GO:0015718)	151	4	3.79	+	1.05	0.793	1.0	GO:0015718
response to monosaccharide (GO:0034284)	151	4	3.79	+	1.05	0.793	1.0	GO:0034284
establishment of localization in cell (GO:0051649)	1662	44	41.75	+	1.05	0.683	1.0	GO:0051649
regulation of growth (GO:0040008)	605	16	15.2	+	1.05	0.792	1.0	GO:0040008
apoptotic signaling pathway (GO:0097190)	341	9	8.57	+	1.05	0.86	1.0	GO:0097190
immune response-activating signaling pathway (GO:0002757)	341	9	8.57	+	1.05	0.86	1.0	GO:0002757
regulation of apoptotic process (GO:0042981)	1478	39	37.13	+	1.05	0.73	1.0	GO:0042981
regulation of chromosome separation (GO:1905818)	76	2	1.91	+	1.05	0.717	1.0	GO:1905818
regulation of ERBB signaling pathway (GO:1901184)	76	2	1.91	+	1.05	0.717	1.0	GO:1901184
hormone-mediated signaling pathway (GO:0009755)	152	4	3.82	+	1.05	0.794	1.0	GO:0009755
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	76	2	1.91	+	1.05	0.717	1.0	GO:0050730
heterochromatin formation (GO:0031507)	152	4	3.82	+	1.05	0.794	1.0	GO:0031507
peptide hormone secretion (GO:0030072)	76	2	1.91	+	1.05	0.717	1.0	GO:0030072
positive regulation of DNA recombination (GO:0045911)	76	2	1.91	+	1.05	0.717	1.0	GO:0045911
ventricular septum development (GO:0003281)	76	2	1.91	+	1.05	0.717	1.0	GO:0003281
protein localization to vacuole (GO:0072665)	76	2	1.91	+	1.05	0.717	1.0	GO:0072665
proteolysis (GO:0006508)	1292	34	32.46	+	1.05	0.783	1.0	GO:0006508
response to estradiol (GO:0032355)	114	3	2.86	+	1.05	0.764	1.0	GO:0032355
regulation of leukocyte migration (GO:0002685)	228	6	5.73	+	1.05	0.83	1.0	GO:0002685
negative regulation of metabolic process (GO:0009892)	2815	74	70.72	+	1.05	0.65	1.0	GO:0009892
negative regulation of cell differentiation (GO:0045596)	685	18	17.21	+	1.05	0.804	1.0	GO:0045596
regulation of signaling (GO:0023051)	3579	94	89.91	+	1.05	0.638	1.0	GO:0023051
ribonucleoprotein complex biogenesis (GO:0022613)	457	12	11.48	+	1.05	0.879	1.0	GO:0022613
negative regulation of catabolic process (GO:0009895)	381	10	9.57	+	1.04	0.868	1.0	GO:0009895
regulation of cell communication (GO:0010646)	3583	94	90.01	+	1.04	0.638	1.0	GO:0010646
response to decreased oxygen levels (GO:0036293)	305	8	7.66	+	1.04	0.853	1.0	GO:0036293
phosphate-containing compound metabolic process (GO:0006796)	1412	37	35.47	+	1.04	0.791	1.0	GO:0006796
negative regulation of biological process (GO:0048519)	5381	141	135.18	+	1.04	0.544	1.0	GO:0048519
phosphorus metabolic process (GO:0006793)	1415	37	35.55	+	1.04	0.791	1.0	GO:0006793
nucleobase-containing small molecule metabolic process (GO:0055086)	612	16	15.37	+	1.04	0.794	1.0	GO:0055086
lipid modification (GO:0030258)	153	4	3.84	+	1.04	0.795	1.0	GO:0030258
positive regulation of leukocyte migration (GO:0002687)	153	4	3.84	+	1.04	0.795	1.0	GO:0002687
regulation of cell migration (GO:0030334)	957	25	24.04	+	1.04	0.832	1.0	GO:0030334
regulation of blood circulation (GO:1903522)	268	7	6.73	+	1.04	0.843	1.0	GO:1903522
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	67	64.49	+	1.04	0.736	1.0	GO:0010557
monocarboxylic acid catabolic process (GO:0072329)	115	3	2.89	+	1.04	0.766	1.0	GO:0072329
disruption of cell in another organism (GO:0141061)	115	3	2.89	+	1.04	0.766	1.0	GO:0141061
positive regulation of cell junction assembly (GO:1901890)	115	3	2.89	+	1.04	0.766	1.0	GO:1901890
killing of cells of another organism (GO:0031640)	115	3	2.89	+	1.04	0.766	1.0	GO:0031640
regulation of programmed cell death (GO:0043067)	1534	40	38.54	+	1.04	0.799	1.0	GO:0043067
regulation of T cell differentiation (GO:0045580)	192	5	4.82	+	1.04	0.817	1.0	GO:0045580
modification-dependent protein catabolic process (GO:0019941)	576	15	14.47	+	1.04	0.892	1.0	GO:0019941
cellular response to nitrogen compound (GO:1901699)	615	16	15.45	+	1.04	0.895	1.0	GO:1901699
regulation of osteoclast differentiation (GO:0045670)	77	2	1.93	+	1.03	0.72	1.0	GO:0045670
maintenance of location in cell (GO:0051651)	77	2	1.93	+	1.03	0.72	1.0	GO:0051651
positive regulation of phosphorus metabolic process (GO:0010562)	308	8	7.74	+	1.03	0.854	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	308	8	7.74	+	1.03	0.854	1.0	GO:0045937
body fluid secretion (GO:0007589)	77	2	1.93	+	1.03	0.72	1.0	GO:0007589
anatomical structure formation involved in morphogenesis (GO:0048646)	1001	26	25.15	+	1.03	0.836	1.0	GO:0048646
positive regulation of signal transduction (GO:0009967)	1619	42	40.67	+	1.03	0.804	1.0	GO:0009967
cell fate commitment (GO:0045165)	270	7	6.78	+	1.03	0.844	1.0	GO:0045165
regulation of cellular response to stress (GO:0080135)	540	14	13.57	+	1.03	0.889	1.0	GO:0080135
biological_process (GO:0008150)	17753	460	445.98	+	1.03	0.0701	1.0	GO:0008150
positive regulation of response to stimulus (GO:0048584)	2316	60	58.18	+	1.03	0.778	1.0	GO:0048584
modulation of process of another organism (GO:0035821)	116	3	2.91	+	1.03	0.768	1.0	GO:0035821
protein autophosphorylation (GO:0046777)	116	3	2.91	+	1.03	0.768	1.0	GO:0046777
negative regulation of macromolecule biosynthetic process (GO:0010558)	2206	57	55.42	+	1.03	0.829	1.0	GO:0010558
modification-dependent macromolecule catabolic process (GO:0043632)	581	15	14.6	+	1.03	0.893	1.0	GO:0043632
cellular response to steroid hormone stimulus (GO:0071383)	155	4	3.89	+	1.03	0.798	1.0	GO:0071383
positive regulation of cell motility (GO:2000147)	582	15	14.62	+	1.03	0.893	1.0	GO:2000147
positive regulation of biological process (GO:0048518)	6174	159	155.1	+	1.03	0.698	1.0	GO:0048518
negative regulation of cell cycle (GO:0045786)	350	9	8.79	+	1.02	0.863	1.0	GO:0045786
regulation of apoptotic signaling pathway (GO:2001233)	389	10	9.77	+	1.02	0.87	1.0	GO:2001233
protein metabolic process (GO:0019538)	3308	85	83.1	+	1.02	0.808	1.0	GO:0019538
regulation of secretion by cell (GO:1903530)	584	15	14.67	+	1.02	0.893	1.0	GO:1903530
positive regulation of metabolic process (GO:0009893)	3467	89	87.1	+	1.02	0.812	1.0	GO:0009893
protein transmembrane transport (GO:0071806)	78	2	1.96	+	1.02	0.724	1.0	GO:0071806
sulfur compound metabolic process (GO:0006790)	273	7	6.86	+	1.02	0.846	1.0	GO:0006790
stem cell proliferation (GO:0072089)	78	2	1.96	+	1.02	0.724	1.0	GO:0072089
positive regulation of innate immune response (GO:0045089)	312	8	7.84	+	1.02	0.855	1.0	GO:0045089
electron transport chain (GO:0022900)	117	3	2.94	+	1.02	0.77	1.0	GO:0022900
regulation of nucleocytoplasmic transport (GO:0046822)	117	3	2.94	+	1.02	0.77	1.0	GO:0046822
negative regulation of T cell proliferation (GO:0042130)	78	2	1.96	+	1.02	0.724	1.0	GO:0042130
actin cytoskeleton organization (GO:0030036)	546	14	13.72	+	1.02	0.89	1.0	GO:0030036
digestion (GO:0007586)	117	3	2.94	+	1.02	0.77	1.0	GO:0007586
protein localization to plasma membrane (GO:0072659)	195	5	4.9	+	1.02	0.819	1.0	GO:0072659
behavior (GO:0007610)	664	17	16.68	+	1.02	0.899	1.0	GO:0007610
regulation of cell motility (GO:2000145)	1016	26	25.52	+	1.02	0.918	1.0	GO:2000145
response to bacterium (GO:0009617)	704	18	17.69	+	1.02	0.902	1.0	GO:0009617
regulation of intracellular signal transduction (GO:1902531)	2034	52	51.1	+	1.02	0.881	1.0	GO:1902531
purine-containing compound metabolic process (GO:0072521)	509	13	12.79	+	1.02	0.886	1.0	GO:0072521
protein-containing complex organization (GO:0043933)	1449	37	36.4	+	1.02	0.862	1.0	GO:0043933
nucleoside phosphate metabolic process (GO:0006753)	588	15	14.77	+	1.02	0.894	1.0	GO:0006753
cellular response to oxygen levels (GO:0071453)	157	4	3.94	+	1.01	0.8	1.0	GO:0071453
embryonic organ development (GO:0048568)	471	12	11.83	+	1.01	0.882	1.0	GO:0048568
regulation of locomotion (GO:0040012)	1060	27	26.63	+	1.01	0.92	1.0	GO:0040012
negative regulation of cellular process (GO:0048523)	5145	131	129.25	+	1.01	0.877	1.0	GO:0048523
Notch signaling pathway (GO:0007219)	118	3	2.96	+	1.01	0.772	1.0	GO:0007219
mitotic cell cycle checkpoint signaling (GO:0007093)	118	3	2.96	+	1.01	0.772	1.0	GO:0007093
long-chain fatty acid metabolic process (GO:0001676)	118	3	2.96	+	1.01	0.772	1.0	GO:0001676
neuron apoptotic process (GO:0051402)	118	3	2.96	+	1.01	0.772	1.0	GO:0051402
organelle fission (GO:0048285)	354	9	8.89	+	1.01	0.864	1.0	GO:0048285
cell-cell signaling (GO:0007267)	866	22	21.76	+	1.01	0.912	1.0	GO:0007267
cellular localization (GO:0051641)	2008	51	50.44	+	1.01	0.94	1.0	GO:0051641
regulation of production of molecular mediator of immune response (GO:0002700)	197	5	4.95	+	1.01	0.821	1.0	GO:0002700
regulation of trans-synaptic signaling (GO:0099177)	513	13	12.89	+	1.01	0.887	1.0	GO:0099177
positive regulation of RNA metabolic process (GO:0051254)	1816	46	45.62	+	1.01	0.937	1.0	GO:0051254
myeloid cell homeostasis (GO:0002262)	158	4	3.97	+	1.01	1.0	1.0	GO:0002262
regulation of amine transport (GO:0051952)	79	2	1.98	+	1.01	1.0	1.0	GO:0051952
chemical synaptic transmission, postsynaptic (GO:0099565)	79	2	1.98	+	1.01	1.0	1.0	GO:0099565
positive regulation of type I interferon production (GO:0032481)	79	2	1.98	+	1.01	1.0	1.0	GO:0032481
olefinic compound metabolic process (GO:0120254)	158	4	3.97	+	1.01	1.0	1.0	GO:0120254
forebrain neuron differentiation (GO:0021879)	79	2	1.98	+	1.01	1.0	1.0	GO:0021879
cellular response to cytokine stimulus (GO:0071345)	751	19	18.87	+	1.01	0.906	1.0	GO:0071345
positive regulation of biosynthetic process (GO:0009891)	2688	68	67.53	+	1.01	0.947	1.0	GO:0009891
response to nitrogen compound (GO:1901698)	1028	26	25.82	+	1.01	0.919	1.0	GO:1901698
regulation of cell cycle phase transition (GO:1901987)	435	11	10.93	+	1.01	0.877	1.0	GO:1901987
regulation of signal transduction (GO:0009966)	3130	79	78.63	+	1.00	0.951	1.0	GO:0009966
intracellular monoatomic cation homeostasis (GO:0030003)	436	11	10.95	+	1.00	0.878	1.0	GO:0030003
disruption of anatomical structure in another organism (GO:0141060)	119	3	2.99	+	1.00	1.0	1.0	GO:0141060
developmental cell growth (GO:0048588)	119	3	2.99	+	1.00	1.0	1.0	GO:0048588
lymphocyte proliferation (GO:0046651)	119	3	2.99	+	1.00	1.0	1.0	GO:0046651
erythrocyte differentiation (GO:0030218)	119	3	2.99	+	1.00	1.0	1.0	GO:0030218
cholesterol metabolic process (GO:0008203)	119	3	2.99	+	1.00	1.0	1.0	GO:0008203
localization (GO:0051179)	4565	115	114.68	+	1.00	0.957	1.0	GO:0051179
regulation of cell cycle (GO:0051726)	1073	27	26.96	+	1.00	1.0	1.0	GO:0051726
regulation of secretion (GO:0051046)	637	16	16.0	-	1.00	1.0	1.0	GO:0051046
nervous system process (GO:0050877)	1513	38	38.01	-	1.00	1.0	1.0	GO:0050877
leukocyte differentiation (GO:0002521)	438	11	11.0	-	1.00	1.0	1.0	GO:0002521
protein localization to cell periphery (GO:1990778)	239	6	6.0	-	1.00	1.0	1.0	GO:1990778
monoatomic cation homeostasis (GO:0055080)	518	13	13.01	-	1.00	1.0	1.0	GO:0055080
ribonucleotide metabolic process (GO:0009259)	319	8	8.01	-	1.00	1.0	1.0	GO:0009259
cell surface receptor signaling pathway (GO:0007166)	2155	54	54.14	-	1.00	1.0	1.0	GO:0007166
skeletal system development (GO:0001501)	519	13	13.04	-	1.00	1.0	1.0	GO:0001501
positive regulation of locomotion (GO:0040017)	599	15	15.05	-	1.00	1.0	1.0	GO:0040017
regulation of multicellular organismal process (GO:0051239)	2996	75	75.26	-	1.00	1.0	1.0	GO:0051239
positive regulation of multicellular organismal process (GO:0051240)	1678	42	42.15	-	1.00	1.0	1.0	GO:0051240
meiotic cell cycle process (GO:1903046)	200	5	5.02	-	1.00	1.0	1.0	GO:1903046
leukocyte mediated cytotoxicity (GO:0001909)	80	2	2.01	-	1.00	1.0	1.0	GO:0001909
regulation of stem cell proliferation (GO:0072091)	80	2	2.01	-	1.00	1.0	1.0	GO:0072091
amino acid metabolic process (GO:0006520)	280	7	7.03	-	1.00	1.0	1.0	GO:0006520
regulation of behavior (GO:0050795)	80	2	2.01	-	1.00	1.0	1.0	GO:0050795
chemokine-mediated signaling pathway (GO:0070098)	80	2	2.01	-	1.00	1.0	1.0	GO:0070098
anatomical structure homeostasis (GO:0060249)	240	6	6.03	-	1.00	1.0	1.0	GO:0060249
tissue homeostasis (GO:0001894)	240	6	6.03	-	1.00	1.0	1.0	GO:0001894
alpha-beta T cell activation (GO:0046631)	120	3	3.01	-	1.00	1.0	1.0	GO:0046631
vesicle-mediated transport (GO:0016192)	1321	33	33.19	-	.99	1.0	1.0	GO:0016192
organelle organization (GO:0006996)	3084	77	77.47	-	.99	1.0	1.0	GO:0006996
negative regulation of biosynthetic process (GO:0009890)	2284	57	57.38	-	.99	1.0	1.0	GO:0009890
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	50	50.39	-	.99	1.0	1.0	GO:0045935
lymphocyte activation (GO:0046649)	522	13	13.11	-	.99	1.0	1.0	GO:0046649
transport (GO:0006810)	3735	93	93.83	-	.99	0.954	1.0	GO:0006810
defense response (GO:0006952)	1527	38	38.36	-	.99	1.0	1.0	GO:0006952
protein-DNA complex assembly (GO:0065004)	201	5	5.05	-	.99	1.0	1.0	GO:0065004
cellular response to oxygen-containing compound (GO:1901701)	1086	27	27.28	-	.99	1.0	1.0	GO:1901701
amide biosynthetic process (GO:0043604)	161	4	4.04	-	.99	1.0	1.0	GO:0043604
embryo development (GO:0009790)	1087	27	27.31	-	.99	1.0	1.0	GO:0009790
regulation of cell cycle G2/M phase transition (GO:1902749)	121	3	3.04	-	.99	1.0	1.0	GO:1902749
cell growth (GO:0016049)	121	3	3.04	-	.99	1.0	1.0	GO:0016049
regulation of primary metabolic process (GO:0080090)	5163	128	129.7	-	.99	0.918	1.0	GO:0080090
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	25	25.35	-	.99	1.0	1.0	GO:0000122
response to cytokine (GO:0034097)	848	21	21.3	-	.99	1.0	1.0	GO:0034097
bone development (GO:0060348)	202	5	5.07	-	.99	1.0	1.0	GO:0060348
alpha-amino acid metabolic process (GO:1901605)	202	5	5.07	-	.99	1.0	1.0	GO:1901605
establishment of localization (GO:0051234)	3962	98	99.53	-	.98	0.91	1.0	GO:0051234
regulation of cell differentiation (GO:0045595)	1577	39	39.62	-	.98	1.0	1.0	GO:0045595
intracellular monoatomic ion homeostasis (GO:0006873)	445	11	11.18	-	.98	1.0	1.0	GO:0006873
proteinogenic amino acid catabolic process (GO:0170040)	81	2	2.03	-	.98	1.0	1.0	GO:0170040
ribonucleotide biosynthetic process (GO:0009260)	162	4	4.07	-	.98	1.0	1.0	GO:0009260
myotube differentiation (GO:0014902)	81	2	2.03	-	.98	1.0	1.0	GO:0014902
peptide secretion (GO:0002790)	81	2	2.03	-	.98	1.0	1.0	GO:0002790
positive regulation of developmental process (GO:0051094)	1337	33	33.59	-	.98	1.0	1.0	GO:0051094
regulation of transferase activity (GO:0051338)	284	7	7.13	-	.98	1.0	1.0	GO:0051338
B cell activation (GO:0042113)	203	5	5.1	-	.98	1.0	1.0	GO:0042113
regulation of hormone levels (GO:0010817)	569	14	14.29	-	.98	1.0	1.0	GO:0010817
biosynthetic process (GO:0009058)	4024	99	101.09	-	.98	0.866	1.0	GO:0009058
skin epidermis development (GO:0098773)	122	3	3.06	-	.98	1.0	1.0	GO:0098773
negative regulation of small molecule metabolic process (GO:0062014)	122	3	3.06	-	.98	1.0	1.0	GO:0062014
monoatomic ion homeostasis (GO:0050801)	529	13	13.29	-	.98	1.0	1.0	GO:0050801
regulation of MAPK cascade (GO:0043408)	652	16	16.38	-	.98	1.0	1.0	GO:0043408
nuclear division (GO:0000280)	326	8	8.19	-	.98	1.0	1.0	GO:0000280
positive regulation of cell growth (GO:0030307)	163	4	4.09	-	.98	1.0	1.0	GO:0030307
microtubule-based process (GO:0007017)	897	22	22.53	-	.98	1.0	1.0	GO:0007017
regulation of translation (GO:0006417)	367	9	9.22	-	.98	1.0	1.0	GO:0006417
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051897)	204	5	5.12	-	.98	1.0	1.0	GO:0051897
negative regulation of cell-cell adhesion (GO:0022408)	204	5	5.12	-	.98	1.0	1.0	GO:0022408
DNA damage response (GO:0006974)	817	20	20.52	-	.97	1.0	1.0	GO:0006974
regulation of metabolic process (GO:0019222)	6255	153	157.13	-	.97	0.735	1.0	GO:0019222
negative regulation of multicellular organismal process (GO:0051241)	1146	28	28.79	-	.97	1.0	1.0	GO:0051241
positive regulation of smooth muscle cell proliferation (GO:0048661)	82	2	2.06	-	.97	1.0	1.0	GO:0048661
muscle organ morphogenesis (GO:0048644)	82	2	2.06	-	.97	1.0	1.0	GO:0048644
G1/S transition of mitotic cell cycle (GO:0000082)	82	2	2.06	-	.97	1.0	1.0	GO:0000082
regulation of double-strand break repair via homologous recombination (GO:0010569)	82	2	2.06	-	.97	1.0	1.0	GO:0010569
outflow tract morphogenesis (GO:0003151)	82	2	2.06	-	.97	1.0	1.0	GO:0003151
blastocyst development (GO:0001824)	123	3	3.09	-	.97	1.0	1.0	GO:0001824
mononuclear cell proliferation (GO:0032943)	123	3	3.09	-	.97	1.0	1.0	GO:0032943
regulation of chemotaxis (GO:0050920)	205	5	5.15	-	.97	1.0	1.0	GO:0050920
defense response to Gram-positive bacterium (GO:0050830)	123	3	3.09	-	.97	1.0	1.0	GO:0050830
protein stabilization (GO:0050821)	246	6	6.18	-	.97	1.0	1.0	GO:0050821
cellular response to nutrient levels (GO:0031669)	246	6	6.18	-	.97	1.0	1.0	GO:0031669
chordate embryonic development (GO:0043009)	698	17	17.53	-	.97	1.0	1.0	GO:0043009
regulation of mitotic cell cycle (GO:0007346)	493	12	12.38	-	.97	1.0	1.0	GO:0007346
regulation of DNA metabolic process (GO:0051052)	493	12	12.38	-	.97	1.0	1.0	GO:0051052
regulation of defense response (GO:0031347)	863	21	21.68	-	.97	1.0	1.0	GO:0031347
regulation of cell cycle process (GO:0010564)	740	18	18.59	-	.97	1.0	1.0	GO:0010564
regulation of mitotic cell cycle phase transition (GO:1901990)	329	8	8.26	-	.97	1.0	1.0	GO:1901990
learning or memory (GO:0007611)	288	7	7.23	-	.97	1.0	1.0	GO:0007611
response to peptide (GO:1901652)	865	21	21.73	-	.97	1.0	1.0	GO:1901652
regulation of phosphorylation (GO:0042325)	412	10	10.35	-	.97	1.0	1.0	GO:0042325
defense response to symbiont (GO:0140546)	908	22	22.81	-	.96	1.0	1.0	GO:0140546
positive regulation of gene expression (GO:0010628)	1197	29	30.07	-	.96	0.924	1.0	GO:0010628
regulation of macromolecule metabolic process (GO:0060255)	5699	138	143.17	-	.96	0.654	1.0	GO:0060255
purine nucleotide metabolic process (GO:0006163)	372	9	9.35	-	.96	1.0	1.0	GO:0006163
positive regulation of T cell differentiation (GO:0045582)	124	3	3.12	-	.96	1.0	1.0	GO:0045582
glycoprotein metabolic process (GO:0009100)	331	8	8.32	-	.96	1.0	1.0	GO:0009100
gene expression (GO:0010467)	2566	62	64.46	-	.96	0.788	1.0	GO:0010467
regulation of protein modification process (GO:0031399)	621	15	15.6	-	.96	1.0	1.0	GO:0031399
regulation of immune effector process (GO:0002697)	414	10	10.4	-	.96	1.0	1.0	GO:0002697
actin filament-based process (GO:0030029)	622	15	15.63	-	.96	1.0	1.0	GO:0030029
fatty acid oxidation (GO:0019395)	83	2	2.09	-	.96	1.0	1.0	GO:0019395
diencephalon development (GO:0021536)	83	2	2.09	-	.96	1.0	1.0	GO:0021536
positive regulation of inflammatory response (GO:0050729)	166	4	4.17	-	.96	1.0	1.0	GO:0050729
negative regulation of MAPK cascade (GO:0043409)	166	4	4.17	-	.96	1.0	1.0	GO:0043409
L-amino acid catabolic process (GO:0170035)	83	2	2.09	-	.96	1.0	1.0	GO:0170035
L-amino acid transport (GO:0015807)	83	2	2.09	-	.96	1.0	1.0	GO:0015807
response to activity (GO:0014823)	83	2	2.09	-	.96	1.0	1.0	GO:0014823
neural tube development (GO:0021915)	166	4	4.17	-	.96	1.0	1.0	GO:0021915
response to oxygen-containing compound (GO:1901700)	1577	38	39.62	-	.96	0.867	1.0	GO:1901700
regulation of immune system process (GO:0002682)	1661	40	41.73	-	.96	0.87	1.0	GO:0002682
positive regulation of defense response (GO:0031349)	457	11	11.48	-	.96	1.0	1.0	GO:0031349
regulation of cell development (GO:0060284)	831	20	20.88	-	.96	1.0	1.0	GO:0060284
positive regulation of response to external stimulus (GO:0032103)	582	14	14.62	-	.96	1.0	1.0	GO:0032103
positive regulation of cell adhesion (GO:0045785)	499	12	12.54	-	.96	1.0	1.0	GO:0045785
anatomical structure maturation (GO:0071695)	250	6	6.28	-	.96	1.0	1.0	GO:0071695
immune effector process (GO:0002252)	500	12	12.56	-	.96	1.0	1.0	GO:0002252
defense response to virus (GO:0051607)	292	7	7.34	-	.95	1.0	1.0	GO:0051607
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	167	4	4.2	-	.95	1.0	1.0	GO:0007156
microtubule cytoskeleton organization (GO:0000226)	585	14	14.7	-	.95	1.0	1.0	GO:0000226
intracellular chemical homeostasis (GO:0055082)	585	14	14.7	-	.95	1.0	1.0	GO:0055082
regulation of cytoskeleton organization (GO:0051493)	544	13	13.67	-	.95	1.0	1.0	GO:0051493
regulation of catabolic process (GO:0009894)	1048	25	26.33	-	.95	0.919	1.0	GO:0009894
