Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
transition metal ion transport (GO:0000041)	99	3	2.43	+	1.23	0.737	1.0	GO:0000041
response to temperature stimulus (GO:0009266)	165	5	4.06	+	1.23	0.608	1.0	GO:0009266
chordate embryonic development (GO:0043009)	660	20	16.23	+	1.23	0.307	1.0	GO:0043009
purine nucleoside triphosphate metabolic process (GO:0009144)	198	6	4.87	+	1.23	0.492	1.0	GO:0009144
regulation of autophagy (GO:0010506)	363	11	8.93	+	1.23	0.49	1.0	GO:0010506
G protein-coupled receptor signaling pathway (GO:0007186)	1256	38	30.88	+	1.23	0.187	1.0	GO:0007186
cellular localization (GO:0051641)	2680	81	65.89	+	1.23	0.0521	1.0	GO:0051641
positive regulation of response to stimulus (GO:0048584)	2286	69	56.21	+	1.23	0.073	1.0	GO:0048584
negative regulation of RNA metabolic process (GO:0051253)	1392	42	34.23	+	1.23	0.178	1.0	GO:0051253
import into cell (GO:0098657)	696	21	17.11	+	1.23	0.318	1.0	GO:0098657
defense response to other organism (GO:0098542)	1061	32	26.09	+	1.23	0.222	1.0	GO:0098542
bone development (GO:0060348)	199	6	4.89	+	1.23	0.494	1.0	GO:0060348
regulation of cytokine production (GO:0001817)	796	24	19.57	+	1.23	0.293	1.0	GO:0001817
regulation of lymphocyte mediated immunity (GO:0002706)	199	6	4.89	+	1.23	0.494	1.0	GO:0002706
regulation of phosphate metabolic process (GO:0019220)	697	21	17.14	+	1.23	0.319	1.0	GO:0019220
developmental process involved in reproduction (GO:0003006)	1029	31	25.3	+	1.23	0.254	1.0	GO:0003006
regulation of calcium ion transmembrane transport (GO:1903169)	166	5	4.08	+	1.23	0.609	1.0	GO:1903169
positive regulation of macromolecule metabolic process (GO:0010604)	3154	95	77.55	+	1.23	0.0334	1.0	GO:0010604
morphogenesis of a branching epithelium (GO:0061138)	166	5	4.08	+	1.23	0.609	1.0	GO:0061138
cell motility (GO:0048870)	1163	35	28.59	+	1.22	0.205	1.0	GO:0048870
regulation of phosphorus metabolic process (GO:0051174)	698	21	17.16	+	1.22	0.32	1.0	GO:0051174
system process (GO:0003008)	2128	64	52.32	+	1.22	0.0888	1.0	GO:0003008
negative regulation of immune effector process (GO:0002698)	133	4	3.27	+	1.22	0.572	1.0	GO:0002698
neurogenesis (GO:0022008)	1397	42	34.35	+	1.22	0.179	1.0	GO:0022008
positive regulation of transferase activity (GO:0051347)	233	7	5.73	+	1.22	0.521	1.0	GO:0051347
protein tetramerization (GO:0051262)	100	3	2.46	+	1.22	0.739	1.0	GO:0051262
regulation of TORC1 signaling (GO:1903432)	100	3	2.46	+	1.22	0.739	1.0	GO:1903432
cellular response to chemical stimulus (GO:0070887)	1968	59	48.39	+	1.22	0.108	1.0	GO:0070887
regulation of translation (GO:0006417)	367	11	9.02	+	1.22	0.493	1.0	GO:0006417
regulation of establishment of protein localization (GO:0070201)	534	16	13.13	+	1.22	0.394	1.0	GO:0070201
regulation of leukocyte differentiation (GO:1902105)	334	10	8.21	+	1.22	0.475	1.0	GO:1902105
regulation of microtubule cytoskeleton organization (GO:0070507)	167	5	4.11	+	1.22	0.61	1.0	GO:0070507
antimicrobial humoral response (GO:0019730)	167	5	4.11	+	1.22	0.61	1.0	GO:0019730
wound healing (GO:0042060)	334	10	8.21	+	1.22	0.475	1.0	GO:0042060
positive regulation of macromolecule biosynthetic process (GO:0010557)	2539	76	62.43	+	1.22	0.0648	1.0	GO:0010557
generation of neurons (GO:0048699)	1205	36	29.63	+	1.22	0.213	1.0	GO:0048699
regulation of SMAD protein signal transduction (GO:0060390)	67	2	1.65	+	1.21	0.681	1.0	GO:0060390
myeloid cell activation involved in immune response (GO:0002275)	67	2	1.65	+	1.21	0.681	1.0	GO:0002275
maintenance of protein location (GO:0045185)	67	2	1.65	+	1.21	0.681	1.0	GO:0045185
blood vessel development (GO:0001568)	536	16	13.18	+	1.21	0.396	1.0	GO:0001568
cellular response to corticosteroid stimulus (GO:0071384)	67	2	1.65	+	1.21	0.681	1.0	GO:0071384
positive regulation of muscle cell differentiation (GO:0051149)	67	2	1.65	+	1.21	0.681	1.0	GO:0051149
homologous recombination (GO:0035825)	67	2	1.65	+	1.21	0.681	1.0	GO:0035825
antibacterial humoral response (GO:0019731)	67	2	1.65	+	1.21	0.681	1.0	GO:0019731
regulation of endocytosis (GO:0030100)	302	9	7.43	+	1.21	0.571	1.0	GO:0030100
connective tissue development (GO:0061448)	235	7	5.78	+	1.21	0.525	1.0	GO:0061448
positive regulation of cell-cell adhesion (GO:0022409)	336	10	8.26	+	1.21	0.477	1.0	GO:0022409
energy derivation by oxidation of organic compounds (GO:0015980)	269	8	6.61	+	1.21	0.549	1.0	GO:0015980
macromolecule localization (GO:0033036)	2388	71	58.71	+	1.21	0.0913	1.0	GO:0033036
hematopoietic progenitor cell differentiation (GO:0002244)	101	3	2.48	+	1.21	0.74	1.0	GO:0002244
nuclear-transcribed mRNA catabolic process (GO:0000956)	101	3	2.48	+	1.21	0.74	1.0	GO:0000956
regulation of biomineral tissue development (GO:0070167)	101	3	2.48	+	1.21	0.74	1.0	GO:0070167
ribonucleoside triphosphate biosynthetic process (GO:0009201)	101	3	2.48	+	1.21	0.74	1.0	GO:0009201
negative regulation of mRNA metabolic process (GO:1903312)	101	3	2.48	+	1.21	0.74	1.0	GO:1903312
male gamete generation (GO:0048232)	674	20	16.57	+	1.21	0.375	1.0	GO:0048232
glycosylation (GO:0070085)	236	7	5.8	+	1.21	0.526	1.0	GO:0070085
regulation of molecular function (GO:0065009)	1316	39	32.36	+	1.21	0.231	1.0	GO:0065009
regulation of intracellular transport (GO:0032386)	270	8	6.64	+	1.21	0.55	1.0	GO:0032386
cytosolic transport (GO:0016482)	135	4	3.32	+	1.21	0.577	1.0	GO:0016482
positive regulation of adaptive immune response (GO:0002821)	135	4	3.32	+	1.21	0.577	1.0	GO:0002821
regulation of cell differentiation (GO:0045595)	1553	46	38.18	+	1.20	0.2	1.0	GO:0045595
positive regulation of angiogenesis (GO:0045766)	169	5	4.16	+	1.20	0.613	1.0	GO:0045766
cellular response to xenobiotic stimulus (GO:0071466)	203	6	4.99	+	1.20	0.644	1.0	GO:0071466
intracellular receptor signaling pathway (GO:0030522)	203	6	4.99	+	1.20	0.644	1.0	GO:0030522
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	440	13	10.82	+	1.20	0.438	1.0	GO:0050911
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	7	5.83	+	1.20	0.528	1.0	GO:1903320
purine-containing compound metabolic process (GO:0072521)	508	15	12.49	+	1.20	0.466	1.0	GO:0072521
positive regulation of gene expression (GO:0010628)	1186	35	29.16	+	1.20	0.247	1.0	GO:0010628
cell morphogenesis (GO:0000902)	712	21	17.51	+	1.20	0.387	1.0	GO:0000902
multicellular organismal-level homeostasis (GO:0048871)	645	19	15.86	+	1.20	0.436	1.0	GO:0048871
sprouting angiogenesis (GO:0002040)	68	2	1.67	+	1.20	0.684	1.0	GO:0002040
protein localization to endoplasmic reticulum (GO:0070972)	68	2	1.67	+	1.20	0.684	1.0	GO:0070972
regulation of tumor necrosis factor production (GO:0032680)	170	5	4.18	+	1.20	0.615	1.0	GO:0032680
digestive tract development (GO:0048565)	136	4	3.34	+	1.20	0.58	1.0	GO:0048565
membrane biogenesis (GO:0044091)	68	2	1.67	+	1.20	0.684	1.0	GO:0044091
mRNA stabilization (GO:0048255)	68	2	1.67	+	1.20	0.684	1.0	GO:0048255
antigen processing and presentation of peptide antigen (GO:0048002)	68	2	1.67	+	1.20	0.684	1.0	GO:0048002
regulation of cell-substrate junction organization (GO:0150116)	68	2	1.67	+	1.20	0.684	1.0	GO:0150116
myofibril assembly (GO:0030239)	68	2	1.67	+	1.20	0.684	1.0	GO:0030239
negative regulation of adaptive immune response (GO:0002820)	68	2	1.67	+	1.20	0.684	1.0	GO:0002820
negative regulation of endocytosis (GO:0045806)	68	2	1.67	+	1.20	0.684	1.0	GO:0045806
development of primary female sexual characteristics (GO:0046545)	102	3	2.51	+	1.20	0.741	1.0	GO:0046545
platelet activation (GO:0030168)	102	3	2.51	+	1.20	0.741	1.0	GO:0030168
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	204	6	5.02	+	1.20	0.645	1.0	GO:0002822
transmembrane transport (GO:0055085)	1293	38	31.79	+	1.20	0.265	1.0	GO:0055085
embryo development ending in birth or egg hatching (GO:0009792)	681	20	16.74	+	1.19	0.379	1.0	GO:0009792
cell development (GO:0048468)	2282	67	56.11	+	1.19	0.132	1.0	GO:0048468
growth (GO:0040007)	443	13	10.89	+	1.19	0.532	1.0	GO:0040007
developmental growth (GO:0048589)	443	13	10.89	+	1.19	0.532	1.0	GO:0048589
skeletal system development (GO:0001501)	512	15	12.59	+	1.19	0.468	1.0	GO:0001501
blood vessel morphogenesis (GO:0048514)	444	13	10.92	+	1.19	0.533	1.0	GO:0048514
plasma membrane bounded cell projection assembly (GO:0120031)	445	13	10.94	+	1.19	0.533	1.0	GO:0120031
regulation of transferase activity (GO:0051338)	411	12	10.11	+	1.19	0.518	1.0	GO:0051338
exocytosis (GO:0006887)	240	7	5.9	+	1.19	0.533	1.0	GO:0006887
regulation of catabolic process (GO:0009894)	1029	30	25.3	+	1.19	0.351	1.0	GO:0009894
nervous system process (GO:0050877)	1478	43	36.34	+	1.18	0.256	1.0	GO:0050877
positive regulation of metabolic process (GO:0009893)	3472	101	85.37	+	1.18	0.0625	1.0	GO:0009893
organophosphate ester transport (GO:0015748)	172	5	4.23	+	1.18	0.618	1.0	GO:0015748
positive regulation of vasculature development (GO:1904018)	172	5	4.23	+	1.18	0.618	1.0	GO:1904018
regulation of developmental process (GO:0050793)	2443	71	60.07	+	1.18	0.126	1.0	GO:0050793
regulation of cell projection organization (GO:0031344)	654	19	16.08	+	1.18	0.44	1.0	GO:0031344
positive regulation of biosynthetic process (GO:0009891)	2653	77	65.23	+	1.18	0.122	1.0	GO:0009891
protein localization (GO:0008104)	1964	57	48.29	+	1.18	0.192	1.0	GO:0008104
translational initiation (GO:0006413)	69	2	1.7	+	1.18	0.688	1.0	GO:0006413
cell-cell recognition (GO:0009988)	69	2	1.7	+	1.18	0.688	1.0	GO:0009988
response to glucocorticoid (GO:0051384)	138	4	3.39	+	1.18	0.585	1.0	GO:0051384
amino acid biosynthetic process (GO:0008652)	69	2	1.7	+	1.18	0.688	1.0	GO:0008652
tissue regeneration (GO:0042246)	69	2	1.7	+	1.18	0.688	1.0	GO:0042246
cellular macromolecule localization (GO:0070727)	1972	57	48.49	+	1.18	0.193	1.0	GO:0070727
response to metal ion (GO:0010038)	346	10	8.51	+	1.18	0.596	1.0	GO:0010038
response to tumor necrosis factor (GO:0034612)	173	5	4.25	+	1.18	0.62	1.0	GO:0034612
positive regulation of multicellular organismal process (GO:0051240)	1661	48	40.84	+	1.18	0.247	1.0	GO:0051240
protein localization to organelle (GO:0033365)	762	22	18.74	+	1.17	0.404	1.0	GO:0033365
regulation of protein metabolic process (GO:0051246)	1594	46	39.19	+	1.17	0.239	1.0	GO:0051246
positive regulation of chromosome organization (GO:2001252)	104	3	2.56	+	1.17	0.744	1.0	GO:2001252
nuclear receptor-mediated signaling pathway (GO:0141193)	104	3	2.56	+	1.17	0.744	1.0	GO:0141193
columnar/cuboidal epithelial cell differentiation (GO:0002065)	104	3	2.56	+	1.17	0.744	1.0	GO:0002065
defense response to bacterium (GO:0042742)	312	9	7.67	+	1.17	0.578	1.0	GO:0042742
positive regulation of T cell proliferation (GO:0042102)	104	3	2.56	+	1.17	0.744	1.0	GO:0042102
microtubule-based movement (GO:0007018)	451	13	11.09	+	1.17	0.537	1.0	GO:0007018
negative regulation of transcription by RNA polymerase II (GO:0000122)	938	27	23.06	+	1.17	0.387	1.0	GO:0000122
epithelium development (GO:0060429)	1112	32	27.34	+	1.17	0.369	1.0	GO:0060429
enzyme-linked receptor protein signaling pathway (GO:0007167)	626	18	15.39	+	1.17	0.51	1.0	GO:0007167
establishment of vesicle localization (GO:0051650)	174	5	4.28	+	1.17	0.622	1.0	GO:0051650
meiotic nuclear division (GO:0140013)	174	5	4.28	+	1.17	0.622	1.0	GO:0140013
organelle fission (GO:0048285)	348	10	8.56	+	1.17	0.598	1.0	GO:0048285
organic hydroxy compound transport (GO:0015850)	174	5	4.28	+	1.17	0.622	1.0	GO:0015850
chromatin organization (GO:0006325)	1149	33	28.25	+	1.17	0.328	1.0	GO:0006325
response to bacterium (GO:0009617)	697	20	17.14	+	1.17	0.454	1.0	GO:0009617
glycoprotein biosynthetic process (GO:0009101)	279	8	6.86	+	1.17	0.561	1.0	GO:0009101
cellular response to oxygen-containing compound (GO:1901701)	1083	31	26.63	+	1.16	0.364	1.0	GO:1901701
negative regulation of macromolecule biosynthetic process (GO:0010558)	2099	60	51.61	+	1.16	0.206	1.0	GO:0010558
long-chain fatty acid metabolic process (GO:0001676)	105	3	2.58	+	1.16	0.745	1.0	GO:0001676
pigmentation (GO:0043473)	105	3	2.58	+	1.16	0.745	1.0	GO:0043473
muscle tissue morphogenesis (GO:0060415)	70	2	1.72	+	1.16	0.691	1.0	GO:0060415
mesoderm formation (GO:0001707)	70	2	1.72	+	1.16	0.691	1.0	GO:0001707
regulation of antigen receptor-mediated signaling pathway (GO:0050854)	70	2	1.72	+	1.16	0.691	1.0	GO:0050854
regulation of ERK1 and ERK2 cascade (GO:0070372)	280	8	6.88	+	1.16	0.562	1.0	GO:0070372
mRNA splicing, via spliceosome (GO:0000398)	245	7	6.02	+	1.16	0.674	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	245	7	6.02	+	1.16	0.674	1.0	GO:0000377
regulation of cytokine production involved in inflammatory response (GO:1900015)	70	2	1.72	+	1.16	0.691	1.0	GO:1900015
regulation of insulin receptor signaling pathway (GO:0046626)	70	2	1.72	+	1.16	0.691	1.0	GO:0046626
regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	175	5	4.3	+	1.16	0.623	1.0	GO:1903555
negative regulation of biosynthetic process (GO:0009890)	2171	62	53.38	+	1.16	0.213	1.0	GO:0009890
regulation of signaling (GO:0023051)	3502	100	86.1	+	1.16	0.106	1.0	GO:0023051
regulation of cell communication (GO:0010646)	3510	100	86.3	+	1.16	0.106	1.0	GO:0010646
female pregnancy (GO:0007565)	176	5	4.33	+	1.16	0.625	1.0	GO:0007565
proteolysis involved in protein catabolic process (GO:0051603)	669	19	16.45	+	1.16	0.524	1.0	GO:0051603
positive regulation of MAPK cascade (GO:0043410)	458	13	11.26	+	1.15	0.541	1.0	GO:0043410
positive regulation of protein modification process (GO:0031401)	458	13	11.26	+	1.15	0.541	1.0	GO:0031401
leukocyte chemotaxis (GO:0030595)	141	4	3.47	+	1.15	0.78	1.0	GO:0030595
positive regulation of growth (GO:0045927)	247	7	6.07	+	1.15	0.676	1.0	GO:0045927
regulation of cell population proliferation (GO:0042127)	1659	47	40.79	+	1.15	0.32	1.0	GO:0042127
negative regulation of cellular response to growth factor stimulus (GO:0090288)	106	3	2.61	+	1.15	0.747	1.0	GO:0090288
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	106	3	2.61	+	1.15	0.747	1.0	GO:2000060
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	106	3	2.61	+	1.15	0.747	1.0	GO:0090100
anatomical structure morphogenesis (GO:0009653)	2262	64	55.62	+	1.15	0.222	1.0	GO:0009653
response to oxygen-containing compound (GO:1901700)	1592	45	39.14	+	1.15	0.312	1.0	GO:1901700
intrinsic apoptotic signaling pathway (GO:0097193)	177	5	4.35	+	1.15	0.627	1.0	GO:0097193
regulation of cell cycle G1/S phase transition (GO:1902806)	177	5	4.35	+	1.15	0.627	1.0	GO:1902806
regulation of plasma membrane bounded cell projection organization (GO:0120035)	638	18	15.69	+	1.15	0.515	1.0	GO:0120035
biological process involved in interspecies interaction between organisms (GO:0044419)	1596	45	39.24	+	1.15	0.313	1.0	GO:0044419
regulation of ERBB signaling pathway (GO:1901184)	71	2	1.75	+	1.15	0.694	1.0	GO:1901184
regulation of viral process (GO:0050792)	142	4	3.49	+	1.15	0.781	1.0	GO:0050792
heterochromatin formation (GO:0031507)	142	4	3.49	+	1.15	0.781	1.0	GO:0031507
regulation of signaling receptor activity (GO:0010469)	71	2	1.75	+	1.15	0.694	1.0	GO:0010469
cardiac ventricle morphogenesis (GO:0003208)	71	2	1.75	+	1.15	0.694	1.0	GO:0003208
regulation of amide metabolic process (GO:0034248)	71	2	1.75	+	1.15	0.694	1.0	GO:0034248
nucleocytoplasmic transport (GO:0006913)	249	7	6.12	+	1.14	0.678	1.0	GO:0006913
RNA splicing, via transesterification reactions (GO:0000375)	249	7	6.12	+	1.14	0.678	1.0	GO:0000375
regulation of carbohydrate metabolic process (GO:0006109)	178	5	4.38	+	1.14	0.629	1.0	GO:0006109
positive regulation of apoptotic process (GO:0043065)	534	15	13.13	+	1.14	0.57	1.0	GO:0043065
localization (GO:0051179)	4523	127	111.21	+	1.14	0.0919	1.0	GO:0051179
translation (GO:0006412)	392	11	9.64	+	1.14	0.62	1.0	GO:0006412
sensory perception (GO:0007600)	998	28	24.54	+	1.14	0.462	1.0	GO:0007600
negative regulation of response to stimulus (GO:0048585)	1711	48	42.07	+	1.14	0.328	1.0	GO:0048585
positive regulation of protein catabolic process (GO:0045732)	214	6	5.26	+	1.14	0.656	1.0	GO:0045732
glycolipid metabolic process (GO:0006664)	107	3	2.63	+	1.14	0.748	1.0	GO:0006664
host-mediated perturbation of symbiont process (GO:0051851)	107	3	2.63	+	1.14	0.748	1.0	GO:0051851
cellular response to ketone (GO:1901655)	107	3	2.63	+	1.14	0.748	1.0	GO:1901655
nucleoside triphosphate metabolic process (GO:0009141)	214	6	5.26	+	1.14	0.656	1.0	GO:0009141
purine-containing compound catabolic process (GO:0072523)	107	3	2.63	+	1.14	0.748	1.0	GO:0072523
nuclear transport (GO:0051169)	250	7	6.15	+	1.14	0.678	1.0	GO:0051169
positive regulation of apoptotic signaling pathway (GO:2001235)	143	4	3.52	+	1.14	0.782	1.0	GO:2001235
nuclear division (GO:0000280)	322	9	7.92	+	1.14	0.589	1.0	GO:0000280
mitochondrial transport (GO:0006839)	179	5	4.4	+	1.14	0.631	1.0	GO:0006839
regulation of response to cytokine stimulus (GO:0060759)	179	5	4.4	+	1.14	0.631	1.0	GO:0060759
protein metabolic process (GO:0019538)	3368	94	82.81	+	1.14	0.181	1.0	GO:0019538
positive regulation of cellular process (GO:0048522)	5807	162	142.78	+	1.13	0.0574	1.0	GO:0048522
regulation of MAPK cascade (GO:0043408)	646	18	15.88	+	1.13	0.52	1.0	GO:0043408
nucleobase-containing small molecule metabolic process (GO:0055086)	611	17	15.02	+	1.13	0.594	1.0	GO:0055086
signal transduction (GO:0007165)	4895	136	120.35	+	1.13	0.101	1.0	GO:0007165
endocytosis (GO:0006897)	504	14	12.39	+	1.13	0.562	1.0	GO:0006897
B cell activation involved in immune response (GO:0002312)	72	2	1.77	+	1.13	0.698	1.0	GO:0002312
vasculogenesis (GO:0001570)	72	2	1.77	+	1.13	0.698	1.0	GO:0001570
positive regulation of reactive oxygen species metabolic process (GO:2000379)	72	2	1.77	+	1.13	0.698	1.0	GO:2000379
mesoderm morphogenesis (GO:0048332)	72	2	1.77	+	1.13	0.698	1.0	GO:0048332
ovulation cycle (GO:0042698)	72	2	1.77	+	1.13	0.698	1.0	GO:0042698
regulation of BMP signaling pathway (GO:0030510)	108	3	2.66	+	1.13	0.75	1.0	GO:0030510
ribosomal small subunit biogenesis (GO:0042274)	108	3	2.66	+	1.13	0.75	1.0	GO:0042274
neural precursor cell proliferation (GO:0061351)	108	3	2.66	+	1.13	0.75	1.0	GO:0061351
liposaccharide metabolic process (GO:1903509)	108	3	2.66	+	1.13	0.75	1.0	GO:1903509
response to type II interferon (GO:0034341)	108	3	2.66	+	1.13	0.75	1.0	GO:0034341
sex differentiation (GO:0007548)	288	8	7.08	+	1.13	0.699	1.0	GO:0007548
animal organ development (GO:0048513)	2884	80	70.91	+	1.13	0.243	1.0	GO:0048513
cell surface receptor signaling pathway (GO:0007166)	2091	58	51.41	+	1.13	0.332	1.0	GO:0007166
epithelial cell differentiation (GO:0030855)	649	18	15.96	+	1.13	0.605	1.0	GO:0030855
cellular response to stimulus (GO:0051716)	6422	178	157.9	+	1.13	0.0521	1.0	GO:0051716
regulation of signal transduction (GO:0009966)	3069	85	75.46	+	1.13	0.23	1.0	GO:0009966
cell communication (GO:0007154)	5272	146	129.62	+	1.13	0.0988	1.0	GO:0007154
organophosphate metabolic process (GO:0019637)	975	27	23.97	+	1.13	0.524	1.0	GO:0019637
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1518	42	37.32	+	1.13	0.438	1.0	GO:0045934
positive regulation of phosphorus metabolic process (GO:0010562)	398	11	9.79	+	1.12	0.624	1.0	GO:0010562
positive regulation of phosphate metabolic process (GO:0045937)	398	11	9.79	+	1.12	0.624	1.0	GO:0045937
actin filament-based process (GO:0030029)	616	17	15.15	+	1.12	0.596	1.0	GO:0030029
myeloid cell homeostasis (GO:0002262)	145	4	3.57	+	1.12	0.784	1.0	GO:0002262
regulation of DNA-templated transcription (GO:0006355)	3480	96	85.56	+	1.12	0.208	1.0	GO:0006355
cellular homeostasis (GO:0019725)	689	19	16.94	+	1.12	0.615	1.0	GO:0019725
signaling (GO:0023052)	5226	144	128.49	+	1.12	0.109	1.0	GO:0023052
regulation of cell adhesion (GO:0030155)	799	22	19.64	+	1.12	0.56	1.0	GO:0030155
glial cell differentiation (GO:0010001)	218	6	5.36	+	1.12	0.661	1.0	GO:0010001
regulation of cell killing (GO:0031341)	109	3	2.68	+	1.12	0.752	1.0	GO:0031341
negative regulation of angiogenesis (GO:0016525)	109	3	2.68	+	1.12	0.752	1.0	GO:0016525
