Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
apoptotic signaling pathway (GO:0097190)	341	10	8.37	+	1.20	0.482	1.0	GO:0097190
negative regulation of protein metabolic process (GO:0051248)	546	16	13.4	+	1.19	0.481	1.0	GO:0051248
actin cytoskeleton organization (GO:0030036)	546	16	13.4	+	1.19	0.481	1.0	GO:0030036
negative regulation of immune system process (GO:0002683)	546	16	13.4	+	1.19	0.481	1.0	GO:0002683
mitotic cell cycle process (GO:1903047)	512	15	12.56	+	1.19	0.468	1.0	GO:1903047
cellular response to cytokine stimulus (GO:0071345)	751	22	18.43	+	1.19	0.399	1.0	GO:0071345
protein localization to cell periphery (GO:1990778)	239	7	5.86	+	1.19	0.53	1.0	GO:1990778
purine-containing compound biosynthetic process (GO:0072522)	239	7	5.86	+	1.19	0.53	1.0	GO:0072522
proteinogenic amino acid metabolic process (GO:0170039)	171	5	4.2	+	1.19	0.616	1.0	GO:0170039
cell migration (GO:0016477)	958	28	23.51	+	1.19	0.335	1.0	GO:0016477
multicellular organism development (GO:0007275)	4074	119	99.97	+	1.19	0.0362	1.0	GO:0007275
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	274	8	6.72	+	1.19	0.554	1.0	GO:0090092
positive regulation of phosphorylation (GO:0042327)	240	7	5.89	+	1.19	0.532	1.0	GO:0042327
multicellular organismal process (GO:0032501)	6486	189	159.16	+	1.19	0.00421	1.0	GO:0032501
regulation of phagocytosis (GO:0050764)	103	3	2.53	+	1.19	0.742	1.0	GO:0050764
oxoacid metabolic process (GO:0043436)	824	24	20.22	+	1.19	0.358	1.0	GO:0043436
RNA modification (GO:0009451)	172	5	4.22	+	1.18	0.618	1.0	GO:0009451
membrane fusion (GO:0061025)	172	5	4.22	+	1.18	0.618	1.0	GO:0061025
positive regulation of immune response (GO:0050778)	689	20	16.91	+	1.18	0.45	1.0	GO:0050778
regulation of innate immune response (GO:0045088)	483	14	11.85	+	1.18	0.459	1.0	GO:0045088
regulation of protein modification process (GO:0031399)	621	18	15.24	+	1.18	0.429	1.0	GO:0031399
negative regulation of cell communication (GO:0010648)	1518	44	37.25	+	1.18	0.262	1.0	GO:0010648
negative regulation of signaling (GO:0023057)	1518	44	37.25	+	1.18	0.262	1.0	GO:0023057
calcium ion transport (GO:0006816)	276	8	6.77	+	1.18	0.556	1.0	GO:0006816
collagen metabolic process (GO:0032963)	69	2	1.69	+	1.18	0.687	1.0	GO:0032963
translational initiation (GO:0006413)	69	2	1.69	+	1.18	0.687	1.0	GO:0006413
microtubule bundle formation (GO:0001578)	138	4	3.39	+	1.18	0.584	1.0	GO:0001578
neural nucleus development (GO:0048857)	69	2	1.69	+	1.18	0.687	1.0	GO:0048857
neutrophil migration (GO:1990266)	69	2	1.69	+	1.18	0.687	1.0	GO:1990266
negative regulation of protein secretion (GO:0050709)	69	2	1.69	+	1.18	0.687	1.0	GO:0050709
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	69	2	1.69	+	1.18	0.687	1.0	GO:0000381
detection of light stimulus (GO:0009583)	69	2	1.69	+	1.18	0.687	1.0	GO:0009583
antigen processing and presentation of peptide antigen (GO:0048002)	69	2	1.69	+	1.18	0.687	1.0	GO:0048002
determination of heart left/right asymmetry (GO:0061371)	69	2	1.69	+	1.18	0.687	1.0	GO:0061371
negative regulation of adaptive immune response (GO:0002820)	69	2	1.69	+	1.18	0.687	1.0	GO:0002820
response to external stimulus (GO:0009605)	2003	58	49.15	+	1.18	0.196	1.0	GO:0009605
actin filament-based process (GO:0030029)	622	18	15.26	+	1.18	0.43	1.0	GO:0030029
cell adhesion (GO:0007155)	968	28	23.75	+	1.18	0.339	1.0	GO:0007155
nucleoside phosphate metabolic process (GO:0006753)	588	17	14.43	+	1.18	0.497	1.0	GO:0006753
response to chemical (GO:0042221)	3736	108	91.68	+	1.18	0.0613	1.0	GO:0042221
L-amino acid metabolic process (GO:0170033)	173	5	4.25	+	1.18	0.619	1.0	GO:0170033
biological process involved in interspecies interaction between organisms (GO:0044419)	1627	47	39.92	+	1.18	0.242	1.0	GO:0044419
cellular localization (GO:0051641)	2008	58	49.27	+	1.18	0.196	1.0	GO:0051641
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	14	11.9	+	1.18	0.55	1.0	GO:0050907
vesicle fusion (GO:0006906)	104	3	2.55	+	1.18	0.744	1.0	GO:0006906
multi-multicellular organism process (GO:0044706)	208	6	5.1	+	1.18	0.648	1.0	GO:0044706
supramolecular fiber organization (GO:0097435)	555	16	13.62	+	1.17	0.485	1.0	GO:0097435
response to other organism (GO:0051707)	1457	42	35.75	+	1.17	0.291	1.0	GO:0051707
detection of stimulus (GO:0051606)	694	20	17.03	+	1.17	0.452	1.0	GO:0051606
apoptotic process (GO:0006915)	1076	31	26.4	+	1.17	0.361	1.0	GO:0006915
regulation of post-translational protein modification (GO:1901873)	243	7	5.96	+	1.17	0.673	1.0	GO:1901873
central nervous system neuron differentiation (GO:0021953)	243	7	5.96	+	1.17	0.673	1.0	GO:0021953
cell morphogenesis (GO:0000902)	730	21	17.91	+	1.17	0.463	1.0	GO:0000902
innate immune response (GO:0045087)	800	23	19.63	+	1.17	0.414	1.0	GO:0045087
negative regulation of lymphocyte activation (GO:0051250)	174	5	4.27	+	1.17	0.621	1.0	GO:0051250
mRNA splicing, via spliceosome (GO:0000398)	244	7	5.99	+	1.17	0.673	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	244	7	5.99	+	1.17	0.673	1.0	GO:0000377
cell differentiation (GO:0030154)	3806	109	93.39	+	1.17	0.0721	1.0	GO:0030154
defense response to symbiont (GO:0140546)	908	26	22.28	+	1.17	0.381	1.0	GO:0140546
cellular developmental process (GO:0048869)	3809	109	93.47	+	1.17	0.0723	1.0	GO:0048869
neurogenesis (GO:0022008)	1433	41	35.16	+	1.17	0.288	1.0	GO:0022008
spindle assembly (GO:0051225)	105	3	2.58	+	1.16	0.745	1.0	GO:0051225
positive regulation of osteoblast differentiation (GO:0045669)	70	2	1.72	+	1.16	0.691	1.0	GO:0045669
nephron morphogenesis (GO:0072028)	70	2	1.72	+	1.16	0.691	1.0	GO:0072028
cellular response to retinoic acid (GO:0071300)	70	2	1.72	+	1.16	0.691	1.0	GO:0071300
negative regulation of cell motility (GO:2000146)	315	9	7.73	+	1.16	0.581	1.0	GO:2000146
purine nucleotide biosynthetic process (GO:0006164)	175	5	4.29	+	1.16	0.623	1.0	GO:0006164
mesenchymal cell differentiation (GO:0048762)	175	5	4.29	+	1.16	0.623	1.0	GO:0048762
regulation of viral process (GO:0050792)	140	4	3.44	+	1.16	0.779	1.0	GO:0050792
response to fungus (GO:0009620)	70	2	1.72	+	1.16	0.691	1.0	GO:0009620
regulation of small GTPase mediated signal transduction (GO:0051056)	315	9	7.73	+	1.16	0.581	1.0	GO:0051056
regulation of hemostasis (GO:1900046)	70	2	1.72	+	1.16	0.691	1.0	GO:1900046
negative regulation of monoatomic ion transmembrane transport (GO:0034766)	70	2	1.72	+	1.16	0.691	1.0	GO:0034766
circadian rhythm (GO:0007623)	140	4	3.44	+	1.16	0.779	1.0	GO:0007623
cardiac chamber development (GO:0003205)	175	5	4.29	+	1.16	0.623	1.0	GO:0003205
embryonic heart tube morphogenesis (GO:0003143)	70	2	1.72	+	1.16	0.691	1.0	GO:0003143
programmed cell death (GO:0012501)	1123	32	27.56	+	1.16	0.371	1.0	GO:0012501
nitrogen compound transport (GO:0071705)	1546	44	37.94	+	1.16	0.304	1.0	GO:0071705
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	211	6	5.18	+	1.16	0.652	1.0	GO:0120032
response to bacterium (GO:0009617)	704	20	17.28	+	1.16	0.458	1.0	GO:0009617
regulation of canonical NF-kappaB signal transduction (GO:0043122)	317	9	7.78	+	1.16	0.583	1.0	GO:0043122
carboxylic acid transmembrane transport (GO:1905039)	141	4	3.46	+	1.16	0.78	1.0	GO:1905039
cell death (GO:0008219)	1128	32	27.68	+	1.16	0.373	1.0	GO:0008219
regulation of biological quality (GO:0065008)	3033	86	74.42	+	1.16	0.144	1.0	GO:0065008
cell activation (GO:0001775)	776	22	19.04	+	1.16	0.477	1.0	GO:0001775
regulation of actin cytoskeleton organization (GO:0032956)	353	10	8.66	+	1.15	0.601	1.0	GO:0032956
intracellular glucose homeostasis (GO:0001678)	106	3	2.6	+	1.15	0.747	1.0	GO:0001678
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	106	3	2.6	+	1.15	0.747	1.0	GO:0090100
negative regulation of immune response (GO:0050777)	212	6	5.2	+	1.15	0.653	1.0	GO:0050777
protein localization to nucleus (GO:0034504)	212	6	5.2	+	1.15	0.653	1.0	GO:0034504
negative regulation of Wnt signaling pathway (GO:0030178)	177	5	4.34	+	1.15	0.626	1.0	GO:0030178
response to nitrogen compound (GO:1901698)	1028	29	25.23	+	1.15	0.408	1.0	GO:1901698
neurotransmitter transport (GO:0006836)	142	4	3.48	+	1.15	0.781	1.0	GO:0006836
positive regulation of response to wounding (GO:1903036)	71	2	1.74	+	1.15	0.694	1.0	GO:1903036
regulation of lymphocyte migration (GO:2000401)	71	2	1.74	+	1.15	0.694	1.0	GO:2000401
renal tubule morphogenesis (GO:0061333)	71	2	1.74	+	1.15	0.694	1.0	GO:0061333
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	4	3.48	+	1.15	0.781	1.0	GO:0002702
defense response (GO:0006952)	1527	43	37.47	+	1.15	0.344	1.0	GO:0006952
defense response to other organism (GO:0098542)	924	26	22.67	+	1.15	0.446	1.0	GO:0098542
regulation of mRNA metabolic process (GO:1903311)	320	9	7.85	+	1.15	0.586	1.0	GO:1903311
mesenchyme development (GO:0060485)	249	7	6.11	+	1.15	0.677	1.0	GO:0060485
RNA splicing, via transesterification reactions (GO:0000375)	249	7	6.11	+	1.15	0.677	1.0	GO:0000375
regionalization (GO:0003002)	427	12	10.48	+	1.15	0.633	1.0	GO:0003002
retina development in camera-type eye (GO:0060041)	178	5	4.37	+	1.14	0.628	1.0	GO:0060041
female pregnancy (GO:0007565)	178	5	4.37	+	1.14	0.628	1.0	GO:0007565
small molecule metabolic process (GO:0044281)	1567	44	38.45	+	1.14	0.349	1.0	GO:0044281
regulation of cell projection assembly (GO:0060491)	214	6	5.25	+	1.14	0.655	1.0	GO:0060491
hematopoietic or lymphoid organ development (GO:0048534)	107	3	2.63	+	1.14	0.748	1.0	GO:0048534
regulation of synapse organization (GO:0050807)	321	9	7.88	+	1.14	0.587	1.0	GO:0050807
respiratory electron transport chain (GO:0022904)	107	3	2.63	+	1.14	0.748	1.0	GO:0022904
regulation of BMP signaling pathway (GO:0030510)	107	3	2.63	+	1.14	0.748	1.0	GO:0030510
cellular response to lipid (GO:0071396)	572	16	14.04	+	1.14	0.582	1.0	GO:0071396
intracellular signal transduction (GO:0035556)	1788	50	43.87	+	1.14	0.336	1.0	GO:0035556
regulation of cell cycle (GO:0051726)	1073	30	26.33	+	1.14	0.419	1.0	GO:0051726
homeostatic process (GO:0042592)	1539	43	37.76	+	1.14	0.347	1.0	GO:0042592
blood vessel development (GO:0001568)	537	15	13.18	+	1.14	0.571	1.0	GO:0001568
locomotory behavior (GO:0007626)	215	6	5.28	+	1.14	0.657	1.0	GO:0007626
regulation of heart contraction (GO:0008016)	215	6	5.28	+	1.14	0.657	1.0	GO:0008016
response to stimulus (GO:0050896)	8315	232	204.04	+	1.14	0.0115	1.0	GO:0050896
leukocyte activation (GO:0045321)	646	18	15.85	+	1.14	0.519	1.0	GO:0045321
regulation of cellular component size (GO:0032535)	359	10	8.81	+	1.14	0.606	1.0	GO:0032535
positive regulation of organelle organization (GO:0010638)	503	14	12.34	+	1.13	0.56	1.0	GO:0010638
immune system development (GO:0002520)	180	5	4.42	+	1.13	0.632	1.0	GO:0002520
regulation of T cell activation (GO:0050863)	396	11	9.72	+	1.13	0.622	1.0	GO:0050863
proton motive force-driven ATP synthesis (GO:0015986)	72	2	1.77	+	1.13	0.697	1.0	GO:0015986
lipid homeostasis (GO:0055088)	180	5	4.42	+	1.13	0.632	1.0	GO:0055088
nucleobase-containing small molecule metabolic process (GO:0055086)	612	17	15.02	+	1.13	0.594	1.0	GO:0055086
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	72	2	1.77	+	1.13	0.697	1.0	GO:0010972
ribosomal large subunit biogenesis (GO:0042273)	72	2	1.77	+	1.13	0.697	1.0	GO:0042273
regulation of ketone metabolic process (GO:0010565)	144	4	3.53	+	1.13	0.783	1.0	GO:0010565
phosphatidylinositol metabolic process (GO:0046488)	144	4	3.53	+	1.13	0.783	1.0	GO:0046488
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	72	2	1.77	+	1.13	0.697	1.0	GO:0046425
regulation of response to biotic stimulus (GO:0002831)	576	16	14.13	+	1.13	0.584	1.0	GO:0002831
cardiac ventricle morphogenesis (GO:0003208)	72	2	1.77	+	1.13	0.697	1.0	GO:0003208
actin filament-based movement (GO:0030048)	108	3	2.65	+	1.13	0.75	1.0	GO:0030048
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	108	3	2.65	+	1.13	0.75	1.0	GO:0010389
endothelium development (GO:0003158)	108	3	2.65	+	1.13	0.75	1.0	GO:0003158
positive regulation of immune system process (GO:0002684)	1045	29	25.64	+	1.13	0.472	1.0	GO:0002684
response to peptide (GO:1901652)	865	24	21.23	+	1.13	0.5	1.0	GO:1901652
cell motility (GO:0048870)	1191	33	29.23	+	1.13	0.44	1.0	GO:0048870
neuron differentiation (GO:0030182)	1156	32	28.37	+	1.13	0.492	1.0	GO:0030182
leukocyte migration (GO:0050900)	253	7	6.21	+	1.13	0.681	1.0	GO:0050900
positive regulation of protein phosphorylation (GO:0001934)	217	6	5.32	+	1.13	0.659	1.0	GO:0001934
glucose homeostasis (GO:0042593)	217	6	5.32	+	1.13	0.659	1.0	GO:0042593
cell development (GO:0048468)	2351	65	57.69	+	1.13	0.289	1.0	GO:0048468
cellular response to nitrogen compound (GO:1901699)	615	17	15.09	+	1.13	0.595	1.0	GO:1901699
animal organ development (GO:0048513)	2935	81	72.02	+	1.12	0.246	1.0	GO:0048513
brain development (GO:0007420)	761	21	18.67	+	1.12	0.55	1.0	GO:0007420
negative regulation of intracellular signal transduction (GO:1902532)	761	21	18.67	+	1.12	0.55	1.0	GO:1902532
telencephalon development (GO:0021537)	290	8	7.12	+	1.12	0.7	1.0	GO:0021537
organic acid transmembrane transport (GO:1903825)	145	4	3.56	+	1.12	0.783	1.0	GO:1903825
regulation of cytoskeleton organization (GO:0051493)	544	15	13.35	+	1.12	0.575	1.0	GO:0051493
generation of neurons (GO:0048699)	1235	34	30.3	+	1.12	0.449	1.0	GO:0048699
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	109	3	2.67	+	1.12	0.751	1.0	GO:2001243
carbohydrate homeostasis (GO:0033500)	218	6	5.35	+	1.12	0.66	1.0	GO:0033500
spinal cord development (GO:0021510)	109	3	2.67	+	1.12	0.751	1.0	GO:0021510
host-mediated perturbation of symbiont process (GO:0051851)	109	3	2.67	+	1.12	0.751	1.0	GO:0051851
organelle membrane fusion (GO:0090174)	109	3	2.67	+	1.12	0.751	1.0	GO:0090174
negative regulation of lipid metabolic process (GO:0045833)	109	3	2.67	+	1.12	0.751	1.0	GO:0045833
positive regulation of response to external stimulus (GO:0032103)	582	16	14.28	+	1.12	0.587	1.0	GO:0032103
regulation of carbohydrate metabolic process (GO:0006109)	182	5	4.47	+	1.12	0.807	1.0	GO:0006109
regulation of insulin secretion (GO:0050796)	182	5	4.47	+	1.12	0.807	1.0	GO:0050796
negative regulation of gene expression (GO:0010629)	1056	29	25.91	+	1.12	0.539	1.0	GO:0010629
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	12	10.72	+	1.12	0.638	1.0	GO:0050911
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	7	6.26	+	1.12	0.683	1.0	GO:0002429
regulation of synapse structure or activity (GO:0050803)	328	9	8.05	+	1.12	0.717	1.0	GO:0050803
neuron projection development (GO:0031175)	729	20	17.89	+	1.12	0.544	1.0	GO:0031175
regulation of tissue remodeling (GO:0034103)	73	2	1.79	+	1.12	0.7	1.0	GO:0034103
cell-cell recognition (GO:0009988)	73	2	1.79	+	1.12	0.7	1.0	GO:0009988
regulation of postsynapse organization (GO:0099175)	146	4	3.58	+	1.12	0.784	1.0	GO:0099175
mRNA stabilization (GO:0048255)	73	2	1.79	+	1.12	0.7	1.0	GO:0048255
purine ribonucleotide biosynthetic process (GO:0009152)	146	4	3.58	+	1.12	0.784	1.0	GO:0009152
regulation of mitotic cell cycle phase transition (GO:1901990)	329	9	8.07	+	1.11	0.717	1.0	GO:1901990
carbohydrate derivative biosynthetic process (GO:1901137)	549	15	13.47	+	1.11	0.673	1.0	GO:1901137
pattern specification process (GO:0007389)	476	13	11.68	+	1.11	0.652	1.0	GO:0007389
neuron development (GO:0048666)	916	25	22.48	+	1.11	0.584	1.0	GO:0048666
nephron epithelium development (GO:0072009)	110	3	2.7	+	1.11	0.753	1.0	GO:0072009
sensory perception of chemical stimulus (GO:0007606)	550	15	13.5	+	1.11	0.674	1.0	GO:0007606
camera-type eye development (GO:0043010)	367	10	9.01	+	1.11	0.732	1.0	GO:0043010
negative regulation of response to external stimulus (GO:0032102)	404	11	9.91	+	1.11	0.628	1.0	GO:0032102
response to topologically incorrect protein (GO:0035966)	147	4	3.61	+	1.11	0.785	1.0	GO:0035966
regulation of JNK cascade (GO:0046328)	147	4	3.61	+	1.11	0.785	1.0	GO:0046328
negative regulation of cell cycle phase transition (GO:1901988)	221	6	5.42	+	1.11	0.665	1.0	GO:1901988
export from cell (GO:0140352)	516	14	12.66	+	1.11	0.665	1.0	GO:0140352
steroid metabolic process (GO:0008202)	258	7	6.33	+	1.11	0.686	1.0	GO:0008202
response to cytokine (GO:0034097)	848	23	20.81	+	1.11	0.571	1.0	GO:0034097
positive regulation of catalytic activity (GO:0043085)	295	8	7.24	+	1.11	0.704	1.0	GO:0043085
head development (GO:0060322)	812	22	19.93	+	1.10	0.642	1.0	GO:0060322
positive regulation of cell development (GO:0010720)	443	12	10.87	+	1.10	0.642	1.0	GO:0010720
negative regulation of cell cycle G2/M phase transition (GO:1902750)	74	2	1.82	+	1.10	0.704	1.0	GO:1902750
muscle tissue morphogenesis (GO:0060415)	74	2	1.82	+	1.10	0.704	1.0	GO:0060415
regulation of calcium ion transmembrane transport (GO:1903169)	148	4	3.63	+	1.10	0.786	1.0	GO:1903169
proton transmembrane transport (GO:1902600)	185	5	4.54	+	1.10	0.808	1.0	GO:1902600
positive regulation of chemokine production (GO:0032722)	74	2	1.82	+	1.10	0.704	1.0	GO:0032722
regulation of protein transport (GO:0051223)	444	12	10.9	+	1.10	0.643	1.0	GO:0051223
detection of external stimulus (GO:0009581)	148	4	3.63	+	1.10	0.786	1.0	GO:0009581
mitotic cell cycle (GO:0000278)	592	16	14.53	+	1.10	0.685	1.0	GO:0000278
nucleoside triphosphate biosynthetic process (GO:0009142)	111	3	2.72	+	1.10	0.755	1.0	GO:0009142
nucleoside triphosphate metabolic process (GO:0009141)	222	6	5.45	+	1.10	0.825	1.0	GO:0009141
positive regulation of alpha-beta T cell activation (GO:0046635)	74	2	1.82	+	1.10	0.704	1.0	GO:0046635
regulation of cell cycle process (GO:0010564)	740	20	18.16	+	1.10	0.628	1.0	GO:0010564
regulation of vesicle-mediated transport (GO:0060627)	555	15	13.62	+	1.10	0.675	1.0	GO:0060627
regulation of cartilage development (GO:0061035)	74	2	1.82	+	1.10	0.704	1.0	GO:0061035
negative regulation of cell population proliferation (GO:0008285)	704	19	17.28	+	1.10	0.62	1.0	GO:0008285
Golgi vesicle transport (GO:0048193)	297	8	7.29	+	1.10	0.705	1.0	GO:0048193
cell projection morphogenesis (GO:0048858)	520	14	12.76	+	1.10	0.666	1.0	GO:0048858
import into cell (GO:0098657)	706	19	17.32	+	1.10	0.621	1.0	GO:0098657
negative regulation of cell activation (GO:0050866)	223	6	5.47	+	1.10	0.825	1.0	GO:0050866
purine nucleotide metabolic process (GO:0006163)	372	10	9.13	+	1.10	0.734	1.0	GO:0006163
positive regulation of establishment of protein localization (GO:1904951)	335	9	8.22	+	1.09	0.721	1.0	GO:1904951
inorganic ion transmembrane transport (GO:0098660)	782	21	19.19	+	1.09	0.637	1.0	GO:0098660
detoxification (GO:0098754)	149	4	3.66	+	1.09	0.787	1.0	GO:0098754
detection of chemical stimulus (GO:0009593)	522	14	12.81	+	1.09	0.667	1.0	GO:0009593
mononuclear cell differentiation (GO:1903131)	373	10	9.15	+	1.09	0.734	1.0	GO:1903131
microtubule-based transport (GO:0099111)	224	6	5.5	+	1.09	0.826	1.0	GO:0099111
positive regulation of biosynthetic process (GO:0009891)	2688	72	65.96	+	1.09	0.422	1.0	GO:0009891
regulation of response to external stimulus (GO:0032101)	1122	30	27.53	+	1.09	0.619	1.0	GO:0032101
negative regulation of cell projection organization (GO:0031345)	187	5	4.59	+	1.09	0.81	1.0	GO:0031345
plasma membrane bounded cell projection organization (GO:0120036)	1197	32	29.37	+	1.09	0.565	1.0	GO:0120036
vasculature development (GO:0001944)	562	15	13.79	+	1.09	0.678	1.0	GO:0001944
secretory granule organization (GO:0033363)	75	2	1.84	+	1.09	0.707	1.0	GO:0033363
regulation of cold-induced thermogenesis (GO:0120161)	150	4	3.68	+	1.09	0.788	1.0	GO:0120161
regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072)	75	2	1.84	+	1.09	0.707	1.0	GO:0099072
detection of abiotic stimulus (GO:0009582)	150	4	3.68	+	1.09	0.788	1.0	GO:0009582
regulation of miRNA transcription (GO:1902893)	75	2	1.84	+	1.09	0.707	1.0	GO:1902893
detection of stimulus involved in sensory perception (GO:0050906)	563	15	13.82	+	1.09	0.679	1.0	GO:0050906
monoatomic ion transmembrane transport (GO:0034220)	864	23	21.2	+	1.08	0.653	1.0	GO:0034220
positive regulation of cellular component organization (GO:0051130)	1127	30	27.65	+	1.08	0.62	1.0	GO:0051130
